0,-0.056568645
1,0.006064377
2,-0.01710507
3,-0.114015155
4,-0.17370103
5,0.021751294
6,-0.08308871
7,-0.1326056
8,-0.04062088
9,-0.065564275
10,-0.16557522
11,-0.5614807
12,-0.27250952
13,0.09922754
14,-0.09982472
15,-0.021729557
16,-0.07662687
17,-0.13254029
18,-0.17879656
19,0.028707493
20,-0.19281545
21,0.008373483
22,0.18106887
23,-0.025643293
24,-0.061117113
25,0.060177606
26,-0.3368446
27,-0.24279247
28,-0.43931437
29,-0.28919992
30,-0.24803346
31,-0.13589369
32,-0.060672246
33,0.1294942
34,-0.16485651
35,-0.17154661
36,-0.007087476
37,0.019842187
38,0.10708245
39,0.041562926
40,-0.15188688
41,-0.045383442
42,-0.06221693
43,-0.008302191
44,-0.25736886
45,-0.28345966
46,-0.14682332
47,-0.20180748
48,0.09658721
49,0.11573971
50,-0.14687295
51,-0.30922827
52,-0.08432867
53,0.049165424
54,-0.008819423
55,-0.31901118
56,-0.15233546
57,-0.085486986
58,-0.0028775446
59,0.033648223
60,-0.22072197
61,-0.12772898
62,-0.226109
63,-0.33981442
