0,0.091005065
1,-0.1805993
2,0.12429967
3,0.6446357
4,-0.19564861
5,0.04885862
6,-0.19411285
7,0.13344094
8,0.0018963837
9,-0.09605534
10,-0.107946254
11,-0.48761606
12,-0.2571388
13,0.05691159
14,-0.12367662
15,-0.008433743
16,-0.24089009
17,0.36888337
18,-0.23820285
19,-0.07968859
20,0.11915803
21,-0.0038415168
22,-0.48767236
23,-0.31992677
24,0.011211862
25,-0.44235468
26,0.115772024
27,0.10350176
28,0.08977648
29,-0.22987977
30,-0.09276349
31,-0.3352482
