0,0.18670359
1,0.18643601
2,0.19817473
3,0.336665
4,0.18394092
5,0.2364359
6,0.12299212
7,0.05397391
8,0.087718114
9,0.14026305
10,0.16488682
11,0.1251733
12,0.18874536
13,0.21278092
14,0.2768358
15,-0.043569546
16,0.32705387
17,0.41303894
18,0.11377883
19,0.28790352
20,0.349545
21,0.12233995
22,0.41104433
23,-0.06332362
24,0.30825832
25,0.20287578
26,0.18172841
27,0.1346182
28,0.3407482
29,1.184394e-05
30,0.21872357
31,0.12521993
32,0.3288558
33,0.2760023
34,0.34789732
35,0.08433739
36,0.3267839
37,0.17029522
38,0.62871504
39,0.1193284
40,0.23703006
41,0.10537827
42,0.259698
43,0.08960916
44,0.3471106
45,0.3862487
46,3.332319e-05
47,-0.1647258
