0,-0.11673994
1,0.013232223
2,0.040345684
3,0.419776
4,0.092612706
5,0.033489853
6,0.12699223
7,0.14655681
8,-0.013336618
9,0.20879124
10,0.05541916
11,-0.003939591
12,0.22210798
13,0.1788585
14,0.08041015
15,0.0003590022
16,0.31023303
17,0.09582955
18,0.11558804
19,-0.004397989
20,-0.0407216
21,0.12804058
22,0.09060189
23,0.13938004
24,-0.003996098
25,0.20008981
26,-0.008777199
27,0.00026755556
28,0.055488124
29,0.06415493
30,0.082735196
31,-0.115342855
32,0.053106055
33,0.081828065
34,0.115079716
35,-0.036831398
36,-0.01878277
37,-0.062435772
38,0.09644987
39,-0.007399431
40,-0.014199563
41,0.23407802
42,0.0966146
43,-0.19486724
44,0.44342333
45,0.10276492
46,0.052387893
47,-0.07416775
48,0.13688767
49,0.095405184
50,0.19102669
51,0.01700716
52,0.75426346
53,0.03880895
54,-0.006323812
55,-0.12458026
56,0.12251426
57,0.09128505
58,0.02571338
59,-0.06557351
60,0.09085992
61,0.40406746
62,0.0807965
63,0.14176983
