0,0,0,0,0.0076741353
0,0,0,1,-0.0091756685
0,0,0,2,-0.007916533
0,0,0,3,0.092915826
0,0,0,4,0.3207221
0,0,0,5,0.10766594
0,0,0,6,0.076199315
0,0,0,7,0.11644125
0,0,0,8,0.048917353
0,0,0,9,-0.03173838
0,0,0,10,-0.037133854
0,0,0,11,-0.18987013
0,0,0,12,-0.03769163
0,0,0,13,0.038717177
0,0,0,14,0.030879332
0,0,0,15,0.2006901
0,0,0,16,0.023952391
0,0,0,17,-0.105322495
0,0,0,18,-0.07450284
0,0,0,19,-0.0050704572
0,0,0,20,-0.083991826
0,0,0,21,-0.08443157
0,0,0,22,0.017453624
0,0,0,23,-0.00033836797
0,0,0,24,0.08043577
0,0,0,25,0.00626962
0,0,0,26,0.057717104
0,0,0,27,0.05746984
0,0,0,28,-0.085947044
0,0,0,29,-0.027425228
0,0,0,30,-0.016871322
0,0,0,31,-0.011375662
0,0,0,32,0.046366952
0,0,0,33,-0.035661336
0,0,0,34,0.007883637
0,0,0,35,-0.11228344
0,0,0,36,0.022114407
0,0,0,37,-0.0002674831
0,0,0,38,0.03222758
0,0,0,39,-0.058756173
0,0,0,40,0.017186582
0,0,0,41,0.084096886
0,0,0,42,-0.026965216
0,0,0,43,-0.002500339
0,0,0,44,-0.058395904
0,0,0,45,-0.09781898
0,0,0,46,-0.15272786
0,0,0,47,0.010118646
0,0,0,48,-0.080700345
0,0,0,49,0.005434292
0,0,0,50,0.0073639587
0,0,0,51,0.10527805
0,0,0,52,0.014368554
0,0,0,53,0.0049452092
0,0,0,54,0.012609425
0,0,0,55,0.0525333
0,0,0,56,-0.08424417
0,0,0,57,-0.016419856
0,0,0,58,-0.009839055
0,0,0,59,-0.012123258
0,0,0,60,-0.030156331
0,0,0,61,0.037530087
0,0,0,62,-0.047774233
0,0,0,63,0.022887886
0,0,1,0,0.107678875
0,0,1,1,-0.034237016
0,0,1,2,-0.0011873778
0,0,1,3,0.084831566
0,0,1,4,0.026339402
0,0,1,5,0.068954274
0,0,1,6,-0.046764635
0,0,1,7,0.09088058
0,0,1,8,-0.05465876
0,0,1,9,-0.11898694
0,0,1,10,0.0024073073
0,0,1,11,-0.12014249
0,0,1,12,0.015174851
0,0,1,13,0.027555492
0,0,1,14,0.11636
0,0,1,15,0.09642891
0,0,1,16,0.050079532
0,0,1,17,-0.114797026
0,0,1,18,0.036142293
0,0,1,19,-0.016349668
0,0,1,20,0.0039068772
0,0,1,21,0.032286506
0,0,1,22,0.10544467
0,0,1,23,-0.014179508
0,0,1,24,0.03922023
0,0,1,25,0.102451995
0,0,1,26,-0.057108674
0,0,1,27,0.05629786
0,0,1,28,0.1328711
0,0,1,29,-0.063781284
0,0,1,30,0.005287452
0,0,1,31,0.08733318
0,0,1,32,-0.0064245462
0,0,1,33,-0.008702064
0,0,1,34,0.06980362
0,0,1,35,-0.037430815
0,0,1,36,-0.08259781
0,0,1,37,0.18792601
0,0,1,38,0.04893715
0,0,1,39,-0.08391424
0,0,1,40,-0.023364274
0,0,1,41,0.019396028
0,0,1,42,-0.1239785
0,0,1,43,0.042364422
0,0,1,44,-0.075584725
0,0,1,45,-0.1353651
0,0,1,46,-0.086611465
0,0,1,47,-0.008243842
0,0,1,48,-0.15032308
0,0,1,49,-0.060781386
0,0,1,50,-0.009972306
0,0,1,51,0.13321957
0,0,1,52,-0.07676924
0,0,1,53,-0.012844675
0,0,1,54,-0.026844474
0,0,1,55,-0.054776356
0,0,1,56,-0.0047915326
0,0,1,57,0.04064584
0,0,1,58,0.05350632
0,0,1,59,-0.016867256
0,0,1,60,0.044654272
0,0,1,61,0.0032958488
0,0,1,62,-0.07579537
0,0,1,63,0.069097094
0,0,2,0,0.061440002
0,0,2,1,0.06965906
0,0,2,2,-0.012481835
0,0,2,3,-0.04520127
0,0,2,4,-0.097304344
0,0,2,5,0.10052247
0,0,2,6,0.037663955
0,0,2,7,-0.014593418
0,0,2,8,-0.0063339896
0,0,2,9,0.010697239
0,0,2,10,0.0021059858
0,0,2,11,-0.0072451066
0,0,2,12,0.0913528
0,0,2,13,-0.025145078
0,0,2,14,-0.055466514
0,0,2,15,-0.064574346
0,0,2,16,0.047508042
0,0,2,17,0.09356999
0,0,2,18,-0.11255553
0,0,2,19,-0.07025385
0,0,2,20,-0.09262805
0,0,2,21,-0.07642347
0,0,2,22,0.04421261
0,0,2,23,-0.06809291
0,0,2,24,-0.023644892
0,0,2,25,0.0050208136
0,0,2,26,-0.06287976
0,0,2,27,0.083461136
0,0,2,28,0.03369516
0,0,2,29,0.06804311
0,0,2,30,0.00020392037
0,0,2,31,-0.011615868
0,0,2,32,-0.01801687
0,0,2,33,-0.0061540673
0,0,2,34,-0.058353767
0,0,2,35,-0.021946976
0,0,2,36,0.15237331
0,0,2,37,-0.008759574
0,0,2,38,-0.015895188
0,0,2,39,0.067301914
0,0,2,40,0.014086654
0,0,2,41,-0.055306923
0,0,2,42,0.059271578
0,0,2,43,0.008677761
0,0,2,44,-0.08670481
0,0,2,45,0.06070281
0,0,2,46,0.1106367
0,0,2,47,0.039625335
0,0,2,48,0.06666176
0,0,2,49,0.035129227
0,0,2,50,0.05375014
0,0,2,51,-0.09905379
0,0,2,52,0.028674899
0,0,2,53,0.022138644
0,0,2,54,0.0015866444
0,0,2,55,-0.139166
0,0,2,56,-0.06001693
0,0,2,57,-0.13051064
0,0,2,58,-0.017530393
0,0,2,59,0.05359792
0,0,2,60,-0.013240065
0,0,2,61,-0.032251313
0,0,2,62,0.036817335
0,0,2,63,0.0024040747
0,0,3,0,-0.035782598
0,0,3,1,-0.0009887654
0,0,3,2,-0.026314618
0,0,3,3,-0.033692803
0,0,3,4,-0.13169843
0,0,3,5,-0.05758422
0,0,3,6,0.031009743
0,0,3,7,-0.01899992
0,0,3,8,0.007892586
0,0,3,9,-0.039428726
0,0,3,10,0.04193139
0,0,3,11,-0.030954817
0,0,3,12,0.02018855
0,0,3,13,-0.025096964
0,0,3,14,0.011243708
0,0,3,15,-0.0808375
0,0,3,16,-0.029202923
0,0,3,17,0.066929296
0,0,3,18,-0.031815477
0,0,3,19,-0.025537679
0,0,3,20,-0.0039479975
0,0,3,21,0.02194849
0,0,3,22,-0.03643576
0,0,3,23,0.023350375
0,0,3,24,0.032855872
0,0,3,25,-0.0346433
0,0,3,26,0.09705974
0,0,3,27,0.02720431
0,0,3,28,0.01954849
0,0,3,29,-0.07359067
0,0,3,30,0.14425485
0,0,3,31,0.07101664
0,0,3,32,-0.054886345
0,0,3,33,-0.07901563
0,0,3,34,0.051752415
0,0,3,35,0.0612558
0,0,3,36,-0.012662878
0,0,3,37,0.057395753
0,0,3,38,-0.03163417
0,0,3,39,-0.004311408
0,0,3,40,0.04361938
0,0,3,41,-0.012302168
0,0,3,42,0.059458055
0,0,3,43,0.05863535
0,0,3,44,-0.06977621
0,0,3,45,0.0681108
0,0,3,46,0.009414427
0,0,3,47,-0.06428762
0,0,3,48,-0.0073355986
0,0,3,49,0.019499678
0,0,3,50,0.010895725
0,0,3,51,0.030996723
0,0,3,52,0.046731126
0,0,3,53,-0.021341985
0,0,3,54,0.0006219553
0,0,3,55,-0.030626703
0,0,3,56,0.14720671
0,0,3,57,-0.061719637
0,0,3,58,0.062891945
0,0,3,59,-0.045022037
0,0,3,60,-0.15183826
0,0,3,61,0.0353381
0,0,3,62,-0.014521476
0,0,3,63,-0.077369586
0,0,4,0,-0.04161364
0,0,4,1,0.006065465
0,0,4,2,-0.04938303
0,0,4,3,-0.025432147
0,0,4,4,-0.02048184
0,0,4,5,0.016695885
0,0,4,6,0.03036766
0,0,4,7,-0.07667422
0,0,4,8,0.0040685483
0,0,4,9,-0.07863542
0,0,4,10,0.019054428
0,0,4,11,0.08689101
0,0,4,12,-0.0020604092
0,0,4,13,0.04521752
0,0,4,14,-0.06363266
0,0,4,15,0.046424054
0,0,4,16,-0.040836703
0,0,4,17,0.0209738
0,0,4,18,-0.059571657
0,0,4,19,0.049699932
0,0,4,20,0.016168108
0,0,4,21,-0.03170851
0,0,4,22,-0.05626371
0,0,4,23,0.09622005
0,0,4,24,0.0874891
0,0,4,25,-0.072373055
0,0,4,26,0.11278069
0,0,4,27,-0.034427684
0,0,4,28,-0.047418885
0,0,4,29,-0.023945333
0,0,4,30,0.03575878
0,0,4,31,0.01629957
0,0,4,32,-0.093147814
0,0,4,33,0.017014487
0,0,4,34,-0.017214986
0,0,4,35,-0.05657736
0,0,4,36,0.016741833
0,0,4,37,-0.02203579
0,0,4,38,0.040399477
0,0,4,39,-0.0029055267
0,0,4,40,0.0054499656
0,0,4,41,-0.013235333
0,0,4,42,0.04752662
0,0,4,43,0.0202897
0,0,4,44,0.06931531
0,0,4,45,0.06458168
0,0,4,46,0.046032555
0,0,4,47,-0.05942393
0,0,4,48,0.02742797
0,0,4,49,0.018006403
0,0,4,50,-0.016290411
0,0,4,51,0.02232604
0,0,4,52,0.03026961
0,0,4,53,0.004021308
0,0,4,54,0.03520871
0,0,4,55,0.0020617633
0,0,4,56,-0.07668873
0,0,4,57,-0.053444397
0,0,4,58,0.014806842
0,0,4,59,-0.025257735
0,0,4,60,-0.027086463
0,0,4,61,0.038626846
0,0,4,62,0.002043567
0,0,4,63,-0.085560694
0,0,5,0,-0.04341362
0,0,5,1,0.094993986
0,0,5,2,0.079610616
0,0,5,3,-0.060626652
0,0,5,4,0.017985512
0,0,5,5,-0.04064243
0,0,5,6,0.10230018
0,0,5,7,0.05345549
0,0,5,8,-0.021707922
0,0,5,9,-0.0017806981
0,0,5,10,0.036192223
0,0,5,11,-0.026181629
0,0,5,12,-0.15895459
0,0,5,13,-0.00048503443
0,0,5,14,0.09041461
0,0,5,15,0.12421898
0,0,5,16,-0.069344945
0,0,5,17,0.024801714
0,0,5,18,0.09681225
0,0,5,19,0.10966509
0,0,5,20,-0.062078085
0,0,5,21,0.0054825335
0,0,5,22,-0.11723139
0,0,5,23,-0.013142413
0,0,5,24,0.012744031
0,0,5,25,0.029170988
0,0,5,26,0.01934627
0,0,5,27,0.0012754013
0,0,5,28,0.031722818
0,0,5,29,0.015977455
0,0,5,30,0.00061047607
0,0,5,31,-0.009808721
0,0,5,32,0.06781642
0,0,5,33,0.0024010513
0,0,5,34,0.050058756
0,0,5,35,0.04449815
0,0,5,36,0.101464584
0,0,5,37,-0.06920646
0,0,5,38,-0.0925532
0,0,5,39,-0.052693248
0,0,5,40,-0.056782488
0,0,5,41,0.021781098
0,0,5,42,-0.03314457
0,0,5,43,-0.027809322
0,0,5,44,-0.017765092
0,0,5,45,-0.079750486
0,0,5,46,-0.066674635
0,0,5,47,-0.03987597
0,0,5,48,0.030494697
0,0,5,49,-0.0750249
0,0,5,50,-0.023708038
0,0,5,51,0.06661129
0,0,5,52,0.006285755
0,0,5,53,-0.021981083
0,0,5,54,-0.025044966
0,0,5,55,0.006099249
0,0,5,56,-0.010755999
0,0,5,57,0.05688434
0,0,5,58,-0.013222047
0,0,5,59,0.04617953
0,0,5,60,-0.024896838
0,0,5,61,0.024817295
0,0,5,62,0.12651514
0,0,5,63,0.01298557
0,0,6,0,0.05427142
0,0,6,1,0.044333283
0,0,6,2,-0.0633309
0,0,6,3,0.12294168
0,0,6,4,0.043517623
0,0,6,5,-0.03560499
0,0,6,6,-0.017021945
0,0,6,7,-0.026763996
0,0,6,8,0.0054885373
0,0,6,9,0.0021688524
0,0,6,10,-0.016379947
0,0,6,11,0.11018846
0,0,6,12,0.042225733
0,0,6,13,-0.07693382
0,0,6,14,0.055166744
0,0,6,15,0.028814826
0,0,6,16,-0.015222591
0,0,6,17,0.102417275
0,0,6,18,0.046928935
0,0,6,19,-0.03189524
0,0,6,20,-0.0025456343
0,0,6,21,-0.007669999
0,0,6,22,-0.021621523
0,0,6,23,-0.061857983
0,0,6,24,-0.025578592
0,0,6,25,-0.0011574628
0,0,6,26,0.020510605
0,0,6,27,-0.036578935
0,0,6,28,0.01108938
0,0,6,29,0.07843076
0,0,6,30,0.08894351
0,0,6,31,0.038161624
0,0,6,32,-0.045793504
0,0,6,33,-0.062406152
0,0,6,34,0.026041163
0,0,6,35,-0.014572633
0,0,6,36,-0.03300435
0,0,6,37,0.025304537
0,0,6,38,-0.07062638
0,0,6,39,0.031284817
0,0,6,40,0.022636065
0,0,6,41,-0.039072104
0,0,6,42,0.106336705
0,0,6,43,-0.056335416
0,0,6,44,0.06749943
0,0,6,45,0.014065823
0,0,6,46,0.03283009
0,0,6,47,-0.066506565
0,0,6,48,-0.008894115
0,0,6,49,0.006565365
0,0,6,50,-0.06266299
0,0,6,51,-0.02482327
0,0,6,52,-0.012305241
0,0,6,53,0.09489599
0,0,6,54,0.022171305
0,0,6,55,0.107354596
0,0,6,56,0.018751219
0,0,6,57,-0.09851385
0,0,6,58,-0.04001658
0,0,6,59,-0.037299044
0,0,6,60,-0.039259985
0,0,6,61,0.01621054
0,0,6,62,0.045185428
0,0,6,63,-0.051206723
0,0,7,0,-0.0027523416
0,0,7,1,0.02522124
0,0,7,2,0.05586389
0,0,7,3,-0.087514706
0,0,7,4,0.13354044
0,0,7,5,0.08054342
0,0,7,6,-0.01583762
0,0,7,7,0.015084849
0,0,7,8,0.037441235
0,0,7,9,0.020662842
0,0,7,10,0.0152033325
0,0,7,11,-0.077666044
0,0,7,12,0.05148883
0,0,7,13,-0.021864537
0,0,7,14,-0.029733766
0,0,7,15,0.05169934
0,0,7,16,0.0059872055
0,0,7,17,-0.055465702
