0,0.17034224
1,0.049385414
2,0.124261454
3,0.06835245
4,0.051676117
5,0.0411126
6,0.031634144
7,-0.0045318953
8,0.10324793
9,0.13602802
10,0.05609974
11,0.099351756
12,0.095258184
13,0.013899944
14,0.010727507
15,0.036784522
16,0.13074178
17,-0.044804275
18,-0.04815099
19,0.05198184
20,-0.049418792
21,0.08908962
22,0.14993079
23,0.19562851
24,0.09714469
25,0.13245776
26,-0.031071978
27,0.047028888
28,-0.037321653
29,0.027881075
30,-0.12208958
31,0.09262203
32,0.066257924
33,0.029142056
34,-0.017016688
35,-0.044341676
36,0.017957496
37,0.08094408
38,0.062234968
39,0.21084648
40,0.027444758
41,0.10321115
42,0.011334592
43,0.073759995
44,-0.008697097
45,-0.033748418
46,0.010066936
47,0.09488451
48,0.04574816
49,0.009395817
50,0.055365853
51,0.029122045
52,0.031661313
53,0.112958334
54,0.16152324
55,-0.013121946
56,0.047817685
57,0.07424574
58,0.0014807677
59,0.123453714
60,-0.0492355
61,0.021586606
62,0.051582653
63,0.051421016
64,0.1365846
65,0.07722471
66,0.17679138
67,0.13914004
68,0.017440319
69,0.06876242
70,0.08545039
71,0.2017309
72,0.0738723
73,0.08688308
74,0.030477257
75,-0.2032554
76,0.12005389
77,0.13587254
78,0.0047261673
79,0.052258417
80,0.16876833
81,0.18385488
82,0.04138303
83,0.14999887
84,0.13017046
85,0.16198513
86,0.0475175
87,0.09902319
88,0.04998605
89,0.024346314
90,0.0354083
91,0.104177594
92,0.06716773
93,-0.27658215
94,0.027736263
95,0.16429263
96,-0.0125713525
97,-0.0030784959
98,-0.007315633
99,0.19099097
100,-0.12790091
101,0.11034761
102,0.07904529
103,0.10166183
104,0.076268755
105,0.049887944
106,0.00052281097
107,0.06266598
108,0.12715222
109,0.053025987
110,0.21727699
111,-0.02305434
112,0.038793113
113,0.019672975
114,0.11994426
115,0.08066827
116,0.114569716
117,0.117600404
118,-0.04155625
119,0.13956304
120,0.046910845
121,0.051147703
122,-0.0018276309
123,0.0064673885
124,0.035394747
125,-0.020264305
126,-0.03680381
127,0.16434763
