0,0.09402923
1,0.3272887
2,0.17258367
3,0.029085642
4,0.28262612
5,0.08165926
6,0.10149037
7,0.018633602
8,-0.074959345
9,0.08388003
10,-0.0780006
11,-0.01904491
12,-0.19399525
13,0.11397649
14,0.15990227
15,-0.10746637
16,0.14197938
17,0.28088662
18,0.21045694
19,0.11558739
20,0.20413695
21,-0.0062172893
22,0.07827143
23,0.08424431
24,0.11756481
25,0.13626733
26,0.06575213
27,-0.0094690155
28,0.21086772
29,-0.32533264
30,0.14982407
31,-0.062069803
32,-0.140055
33,0.16898276
34,0.14684734
35,0.1487356
36,0.13786402
37,0.22424777
38,-0.13440458
39,0.16978352
40,0.3292466
41,0.02820722
42,0.12805222
43,-0.042468768
44,0.102473974
45,-0.11686965
46,-0.13187632
47,-0.18402103
