0,0.05278217
1,-0.051092267
2,0.09215743
3,-0.3572355
4,-0.33020404
5,-0.13361523
6,-0.0050724987
7,0.054609817
8,-0.020330127
9,-0.024305254
10,0.088121876
11,-0.29867643
12,-0.24016388
13,0.15476495
14,0.18755716
15,-0.0719236
16,-0.23321892
17,0.24234232
18,0.284274
19,-0.02913167
20,-0.41264635
21,-0.020593096
22,-0.08857681
23,-0.20173849
24,0.0038843164
25,0.687832
26,0.31409132
27,0.24745153
28,0.06283658
29,-0.18418022
30,-0.13191012
31,0.22450298
