0,0.10201196
1,0.03312144
2,0.023576727
3,0.081616975
4,0.13392279
5,0.09272669
6,0.1389674
7,-0.055601142
8,0.021363156
9,0.08038048
10,0.092951745
11,0.028566862
12,-0.0076448843
13,0.087046534
14,0.06329782
15,0.06564464
16,-0.13648231
17,0.09690535
18,0.063316524
19,-0.0026099777
20,0.06364515
21,0.06665881
22,0.06898365
23,0.05274602
24,0.02732502
25,0.07461565
26,0.05430488
27,0.0840805
28,0.026501164
29,0.043576743
30,0.10910818
31,0.03646649
32,0.030545337
33,0.040434368
34,0.010651292
35,0.03036481
36,0.047722585
37,0.049605012
38,0.028034411
39,0.11966306
40,0.033854354
41,0.14550753
42,0.008219567
43,0.10229672
44,0.035405476
45,0.04023861
46,0.09362716
47,0.09748741
48,0.10957544
49,0.03008124
50,0.046130836
51,0.04143158
52,0.1286658
53,0.08948557
54,0.101533785
55,0.09412386
56,0.028746635
57,0.057203855
58,0.008693027
59,0.018024623
60,0.07921714
61,0.04781757
62,0.040778697
63,0.066888936
64,0.067822725
65,0.05225521
66,0.09134011
67,-0.0005620584
68,0.010947824
69,-0.01553398
70,0.04983058
71,0.069418855
72,0.10592067
73,-0.009778645
74,-0.01923716
75,-0.00039182464
76,0.050110444
77,0.089361355
78,0.040912595
79,0.08611787
80,0.07031714
81,0.06232522
82,0.14630891
83,0.00933262
84,0.03300001
85,0.075070426
86,0.107140005
87,-0.07102482
88,0.058276284
89,0.06913313
90,0.0460786
91,0.0011982571
92,0.05134935
93,0.034189776
94,0.067157835
95,0.09706529
96,0.11219112
97,0.10274471
98,0.13702673
99,-0.040220633
100,0.11266049
101,-0.017134743
102,0.047441773
103,0.038469028
104,0.07930079
105,0.21322647
106,0.06718184
107,0.07999905
108,0.022792134
109,0.05415476
110,0.11545078
111,0.02507386
112,0.17647326
113,0.2134154
114,0.012210277
115,0.017344333
116,0.106191
117,0.03727903
118,0.056197133
119,0.07095626
120,0.0872673
121,0.012138628
122,-0.018620012
123,-0.08160674
124,0.010716992
125,0.042304836
126,0.0843839
127,0.029090295
128,0.14652666
129,0.1012016
130,0.064424
131,0.13024369
132,0.12914903
133,-0.077273495
134,0.04241711
135,0.06765722
136,0.038031403
137,0.06106277
138,0.009967803
139,0.0698065
140,0.054760095
141,0.07526647
142,-0.04370576
143,0.09364958
144,0.12906882
145,0.10475125
146,0.03479442
147,0.0013776285
148,0.05633481
149,0.028573574
150,0.030961761
151,0.06980493
152,0.13338754
153,0.056444265
154,0.027387353
155,0.045356967
156,0.022917159
157,0.17995597
158,0.099167764
159,0.052651316
160,0.016702242
161,0.018000407
162,0.044684246
163,0.01909215
164,0.09945986
165,-0.017389864
166,0.03182233
167,0.0682489
168,0.033872366
169,-0.029802246
170,0.14100154
171,0.04265714
172,0.09851006
173,0.017476365
174,0.093230225
175,0.06470603
176,0.064114824
177,0.047405425
178,0.027239593
179,0.091329955
180,0.08279331
181,0.09895326
182,0.063581236
183,0.081400156
184,-0.003681633
185,0.06926574
186,0.08505426
187,0.034980237
188,-0.004603607
189,0.030342152
190,0.08907126
191,0.069703154
192,0.023755211
193,0.09428661
194,0.032491483
195,-0.02380786
196,0.070540324
197,0.04810302
198,0.08803536
199,-0.009200644
200,0.029189637
201,0.049509585
202,0.035615724
203,0.04396171
204,0.056195334
205,0.045582473
206,0.10129939
207,0.1429897
208,0.0639786
209,-0.18427487
210,0.018742597
211,0.09468442
212,0.009115773
213,0.027808229
214,0.11278976
215,0.0696219
216,-0.073093645
217,0.07244948
218,-0.00883905
219,0.017006688
220,0.028071024
221,0.0017225402
222,0.07446031
223,0.013414657
224,0.0674459
225,0.061141714
226,-0.02485494
227,-0.011062659
228,0.021561155
229,0.039145835
230,0.035110034
231,0.09755365
232,0.057214014
233,0.059547458
234,0.047017038
235,0.105313204
236,0.037902594
237,0.09218483
238,0.06458188
239,0.070364945
240,0.13009311
241,0.06837883
242,0.11330099
243,0.064644635
244,0.092154935
245,0.06747488
246,0.0093990285
247,0.047946572
248,0.08316492
249,0.071203634
250,0.06265889
251,0.13123356
252,0.04962847
253,0.027448917
254,0.040133763
255,0.07536677
