0,-0.044562854
1,0.05089237
2,0.037043545
3,0.022290478
4,0.021148626
5,0.07411862
6,0.04596696
7,0.17976576
8,0.11883927
9,0.25170684
10,0.047155697
11,0.32297844
12,-0.13609837
13,0.12375694
14,0.029065214
15,0.087610535
16,0.13496512
17,0.12063241
18,-0.04393891
19,0.24614574
20,0.17871632
21,0.0009860016
22,0.09866358
23,0.2079312
24,0.055691607
25,0.14079443
26,-0.008910486
27,0.24381158
28,0.052778773
29,-0.061528627
30,0.23708515
31,0.13013679
32,-0.12709054
33,0.15169938
34,0.021104526
35,-0.03234107
36,0.08095835
37,0.07567717
38,0.17863347
39,0.30629343
40,0.052025
41,0.07997809
42,0.015237777
43,0.13604991
44,0.11579929
45,0.07065597
46,0.21598405
47,0.052217074
48,0.09032047
49,0.3077555
50,0.25318494
51,-0.036462203
52,0.26474977
53,0.10201145
54,0.12548815
55,0.21646121
56,0.18153112
57,0.16302429
58,0.065894276
59,0.13427661
60,0.027758487
61,-0.011224796
62,0.0030101445
63,0.13520727
